host_id;host_url;host_name;host_since;host_ville;host_pays;host_about;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_total_listings_count
10223469;https://www.airbnb.com/users/show/10223469;Bruno;41602;Urrugne;France;"Entre Biarritz et San Sebastien, sur les hauteurs d'Urrugne et Saint Jean de Luz, La Bergerie d'Anne-Marie vous recoit au calme dans un luxe ""cosy"" toute l'année. Les séjours sont de 2 nuitées minimum et les promotions á partir de 5 nuitées suivant l'époque. Je serai heureux de vous informer sur les lieux gastronomiques, historiques, sans oublier les sports! Je peux vous accompagné comme guide á travers la Navarre et la cote Basque. Ma devise faire plaisir.";;;;0;1;2
2304831;https://www.airbnb.com/users/show/2304831;Coro;41035;;;"I like my family, my house, my  place...
And I like meeting people that come to share all this with us
It is very easy to relax here even having so many things to do
Just come. We'll show you how!";within a few hours;1;1;0;1;4
3307164;https://www.airbnb.com/users/show/3307164;Françoise;41140;Anglet;France;"Curieuse de m'ouvrir aux différentes cultures, de partager des expériences, et de découvrir les beautés de notre planète, j'ai voyagé en Europe, Afrique, Outre-Mer, Amérique du Sud et en Asie. Je suis donc en mesure d'apprécier ce qu'il est important de trouver lors des escales : un accueil chaleureux, une disponibilité, une écoute et tout ce qui rend la vie plus facile et agréable. Je souhaite faire partager ces valeurs à mes hôtes, tout comme j'espère les trouver lorsque je voyage.
Je parle français, anglais et espagnol et attends de vous rencontrer ! A bientôt !


";within an hour;1;1;1;1;1
6254376;https://www.airbnb.com/users/show/6254376;Nicolas;41400;Hendaye;France;.;a few days or more;0;;0;1;3
5444688;https://www.airbnb.com/users/show/5444688;Cristina;41346;Irun;Spain;;within a day;0,78;0,26;0;1;1
4127354;https://www.airbnb.com/users/show/4127354;Charles;41225;Paris;France;;within an hour;1;1;0;1;5
8105945;https://www.airbnb.com/users/show/8105945;Mikel;41498;Hendaye;France;Nous sommes Basques et serions très heureux de vous faire connaitre notre culture, notre langue et notre Pays.;within an hour;1;1;1;1;1
3966526;https://www.airbnb.com/users/show/3966526;Pierre;41206;Ondres;France;;within a few hours;1;0;0;1;1
5486650;https://www.airbnb.com/users/show/5486650;Jean-Pierre;41349;Paris;France;"Nous avons construit cette maison en toute connaissance de cause pour avoir toujours passé nos vacances tout d'abord dans la maison de mes grands parents à Anglet Chambre d'Amour puis dans la maison basque rénovée par mes parents à Sare.
Notre choix s'est porté automatiquement sur un magnifique terrain de 6000 M2 avec vue panoramique sur la Rhune.
Nous accueillons nos hôtes  à la remise de clés puis quand ils nous quittent, le jour de l'inventaire, à tout moment de l'année, après les avoir renseignés sur tout ce qui peut leur être utile lors de leur séjour, commerces, plages, restaurants, sites touristiques etc ...";;;0,5;0;1;1
10383632;https://www.airbnb.com/users/show/10383632;Christine;41610;Toulouse;France;Ma famille vivant dans le Pays Basque, j'ai souhaité m'en rapprocher en devenant propriétaire de ce petit appartement, havre de paix face à l'océan, et j'espère donc que vous en serez aussi charmé.;within an hour;1;0,82;1;1;1
5547449;https://www.airbnb.com/users/show/5547449;Anne-Cécile;41353;;;;;;1;0;3;6
10445039;https://www.airbnb.com/users/show/10445039;Catherine;41613;Bidart;France;"La Villa Oz est le berceau d'une renaissance, d'une belle reconversion, pour Alain et Cathy, anciens restaurateurs du centre du village de Bidart.
La volupté et la convivialité de cette charmante bâtisse, située au cœur d'un quartier résidentiel, est à l'image de leur aspiration au bien-être, à une ambiance calme, mais vivante.";;;0;0;3;4
5574918;https://www.airbnb.com/users/show/5574918;Maria Ainhoa;41355;Bilbao;Spain;Places to get inspired!;within a day;0,7;0,27;0;1;1
5587713;https://www.airbnb.com/users/show/5587713;Lourdes;41356;Pamplona;Spain;"Me llamo Lourdes y vivo en Pamplona.
Hablo francés y un poco inglés.Navarra es un maravillosa región y nos encantará aconsejarte en tus visitas.";within a few hours;0,9;0,68;1;3;3
5602024;https://www.airbnb.com/users/show/5602024;Isabel;41357;Oñati;Spain;"Soy del Pais Vasco. 
Me gusta viajar, el mar, el sol....disfrutar de mi tiempo libre, con mis amigos y familia.
Adoro descubrir lugares insolitos, fuera del circuito standard de hotel de catalogo o guia turistica. Llevo años viajando y alojandome en casas particulares. Lo encuentro mucho mas interesante y placentero.  ";;;0,33;0;1;1
10495755;https://www.airbnb.com/users/show/10495755;Maite;41616;Saint-Étienne-de-Baïgorry;France;"Pays basque côté montagne proche de l'espagne et 48 km de la côte basque ,Biarritz, (Website hidden by Airbnb) Etienne de Baigorry est une jolie vallée entourée de montagnes, lieu idéal pour les amoureux de la nature, randonnées pédestres , équestres,sports en eaux vives, parapente,pêche à la truite...
Grande tradition du peuple basque, danse, partie de pelote, chants,gastronomie,langue vivante
";;;;0;1;1
5710974;https://www.airbnb.com/users/show/5710974;Veronique;41365;Biarritz;France;En tant qu'hôtes depuis 2013, ma plus grande satisfaction est un séjour réussi pour mes voyageurs. Pour cela, je prends du temps pour la présentation de mon logement mais aussi pour parler de notre belle région. Et je suis toujours disponible pour un complément d'information. Golf, randonnee, footing, sorties, shopping, restaurant, voici quelques une de mes activités préférées et sur lesquelles je vous renseignerai aussi avec plaisir. A bientôt !;within an hour;1;1;1;2;4
10501505;https://www.airbnb.com/users/show/10501505;Christiane;41616;Ville-d'Avray;France;A la retraite depuis 2002 après de nombreuses années dans le marché de l'art ( vente et achat de tableaux anciens et meubles ) aime et pratique le golf. J'ai la chance d'avoir une famille unie et 7 petits enfants entre 26 et 16 ans qui m'apportent beaucoup de joie. Mon mari a fait les plans de notre maison d'ascain aidé par mon frère architecte et un entrepreneur local. Nous sommes très attachés à cette maison que nous avons décorée tous les deux.;within a day;0,67;1;0;1;2
10542267;https://www.airbnb.com/users/show/10542267;Nathalie;41618;Ascain;France;;;;;0;1;1
5876995;https://www.airbnb.com/users/show/5876995;Lily;41375;Ciboure;France;"Je suis née à Saint Jean de Luz et vit à Ciboure depuis 33 ans. 
J'adore les randonnées en montagne et je profite également des joies aquatiques dès que je peux dans notre magnifique Baie de Saint Jean de Luz/Ciboure (natation, balade en kayak, stand up paddle...). Par contre, je suis nulle en surf, et c'est pas faute d'avoir essayé ! 
L'hiver je profite de nos stations de ski (les premières étant à 2h d'ici) pour glisser sur la poudreuse en snow.
J'adore faire la fête que ce soit avec la famille ou les amis : tous les prétextes sont bons.";;;0,55;0;1;1
10558970;https://www.airbnb.com/users/show/10558970;Christine;41619;Biarritz;France;;within a day;1;0;0;1;2
6139573;https://www.airbnb.com/users/show/6139573;Pierre;41393;Bordeaux;France;"Bonjour

Pratiquant du cyclotourisme et des balades dans le pays basque qui offre des possibilités considérable entre la mer la montagne et les RIA espagnol

";within a day;0,88;0,4;0;1;1
10633516;https://www.airbnb.com/users/show/10633516;Natacha;41623;Bidart;France;Hello, I'm N@t, I'm 48 years old and I am a  teacher . I love music, paint, design and all the art world in general. Our house is situated in front of the sea and it's very adapted for a family with children because of the swimming pool included . You can be sure you will be not disturbed by any noise because it's very peaceful.  I hope you will  spend a good holiday...See you Soon!;within an hour;1;1;1;1;1
6183630;https://www.airbnb.com/users/show/6183630;Edouard;41395;Biarritz;France;;within an hour;1;0,97;1;1;2
6266942;https://www.airbnb.com/users/show/6266942;Éric;41401;Paris;France;;;;;0;1;1
4905980;https://www.airbnb.com/users/show/4905980;Jean Bernard;41304;La Bastide-Clairence;France;D'origine du Pays Basque, je suis passionné par la région et les gens. Having been born and raised here in the Basque Country, I am passionate about the area, its history, customs and its people. We welcome guests here with great enthusiasm and help them to discover this beautiful region. ;within a day;0,9;0,78;1;5;6
6502361;https://www.airbnb.com/users/show/6502361;Marianne Et Fred;41415;Anglet;France;"Je ne suis pas née au Pays Basque mais je m'y suis installée depuis de nombreuses années avec mon mari Fred et nos enfants et suis tombée sous le charme de cette magnifique région, que je voudrais vous faire découvrir à mon tour ....
";within an hour;1;0,99;0;4;5
5747476;https://www.airbnb.com/users/show/5747476;Delphine;41367;Saint-Jean-Pied-de-Port;France;"Amoureuse des grands espaces et de la nature, je serai heureuse de vous accueillir dans notre petit village loin du tourisme de masse.
Avec mon compagnon nous aimons avant tout accueillir et échanger avec nos hôtes.
";within a day;1;0,67;0;2;3
6542760;https://www.airbnb.com/users/show/6542760;Sophie;41417;Biarritz;France;Biarrote en action! ;within an hour;1;0,87;1;2;2
10802247;https://www.airbnb.com/users/show/10802247;Bernadette;41633;Ciboure;France;Bienvenue chez moi;;;0,9;1;1;1
6594663;https://www.airbnb.com/users/show/6594663;Claire;41421;Biarritz;France;"J'ai créé cet endroit à mon image, accueillant et chaleureux, afin que vous vous l'appropriez et vous sentiez comme à la maison !
C'est avec grand plaisir que je vous invite à venir passer un moment unique à Biarritz ...
";within a few hours;1;0,96;0;1;2
6601203;https://www.airbnb.com/users/show/6601203;Marie;41421;Biarritz;France;"Avec mon mari, notre projet commun est de proposer nos appartements à toute personne désireuse de découvrir notre région puisque leurs emplacements sont idéaux et les lieux agréables à vivre.

Nous avons rénové ces appartements dans l'idée d'offrir un nid douillet aux voyageurs qui y séjournent, en espérant contribuer à la réussite de leur séjour à Biarritz!
 
C'est avec beaucoup de plaisir que nous vous donnerons les bonnes adresses de Biarritz pour que vous passiez un agréable séjour!

A trés bientôt!

Pendant votre séjour: 
Marie: 0670495024
Arnaud: 0681271581";within an hour;1;0,98;0;1;3
6615872;https://www.airbnb.com/users/show/6615872;Marijo;41422;Saint-Jean-de-Luz;France;"Hi, my name's Marijo
Après avoir, durant de nombreuses années, travaillé, voyagé et enseigné l'anglais, j'ai la chance de profiter actuellement d'une retraite tranquille mais très remplie par beaucoup d'activités, encore un peu sportives et surtout manuelles et culturelles.
Je m'occupe de notre maison où je vis avec bonheur depuis plus de dix ans, en profitant de notre belle région, de longues marches vivifiantes  le long de l'océan et de la Thalassothérapie. Je vais aussi aux cours de l'Université du Temps Libre et j'ai commencé le chant choral, très pratiqué par les Basques. 
J'aime beaucoup aller voir des expositions au musée Guggenheim à Bilbao, rapidement accessible par l'autoroute ou un bus régulier.
""Nous devons cultiver notre jardin"" disait le Candide de Voltaire, et on ne doit pas arrêter de le cultiver, surtout pas à la retraite!  

After working, travelling and teaching English for many years, I can at last enjoy a peaceful retirement in the house where I live with my husband but no longer with my children who have now their own family and only come on holiday.
I like long invigorating walks along the ocean or going to the Spa on the beautiful bay of St Jean de Luz.
However, I have never stopped learning and socializing, and as I have more time now I have decided to rent this family apartment that I can propose to holiday makers or visitors or professionals who want or need to stay in the Pays Basque for 3 days or for a few weeks.
I am prepared to welcome my guests and pay attention to their welfare.
So, see you soon maybe
";within a day;0,86;0,77;1;2;2
11015016;https://www.airbnb.com/users/show/11015016;Benedicte;41643;Anglet;France;Aimerai vous accueillir pour  vous  faire découvrir ma région le pays basque, agréable en toute saison, privilégié par son climat, authentique par ses traditions préservées et festives,  paradis pour la pratique du surf, du golf et de tous les sports en général, la Randonnee que je pratique dans la journée en montagne sur sur la côte. La mer, la montagne et l'Espagne ne sont jamais très loin. Je vous ferai partager  mes adresses favorites pour  rendre votre séjour inoubliable dans cet appartement  confortable et chaleureux.  ;;;0,5;0;1;1
6667841;https://www.airbnb.com/users/show/6667841;Leclair De Marco;41425;Villefranque;France;"Books, my children, lover and friends are all I need. My favourite motto is ""it is so nice to be nice !"" I need meeting new people, spaces, cities, countries...";;;0,4;0;3;4
